variable_name,description,scope,location_code,form,part,data_type,required,cardinality,rdb_table,xpath,version,production_rule,last_version_modified
SL_03_PZ_OGOTOAAOGRAN,Amount of grant,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/AmtOfGrantOrTypeOfAssistance/AmountOfGrant,2008v1.0;,,Oct-16-2017
SL_03_PZ_OGOTOATOASSI,Type of assistance,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/AmtOfGrantOrTypeOfAssistance/TypeOfAssistance,2008v1.0;,,Oct-16-2017
SL_03_PZ_NOIBBNLINE11,Name Of Interested Business - BusinessNameLine1,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedBusiness/BusinessNameLine1,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_03_PZ_NOIBBNLINE22,Name Of Interested Business - BusinessNameLine2,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedBusiness/BusinessNameLine2,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_03_PZ_NAMOFIINTPER,Name of interested person - Person,PZ,SCHED-L-PART-03,SCHED-L,PART-03,PersonNameType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedPerson,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_03_PZ_NOIPNBBNLINE1,Name Business - BusinessNameLine1,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedPerson/NameBusiness/BusinessNameLine1,2008v1.0;,,Oct-16-2017
SL_03_PZ_NOIPNBBNLINE2,Name Business - BusinessNameLine2,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedPerson/NameBusiness/BusinessNameLine2,2008v1.0;,,Oct-16-2017
SL_03_PZ_NAOFINPENAPE,Name Of Interested Person - Name - Person,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/NameOfInterestedPerson/NamePerson,2008v1.0;,,Oct-16-2017
SL_03_PZ_PURPOFASASSI,Form990 Schedule LPart III - PurposeOfAssistance,PZ,SCHED-L-PART-03,SCHED-L,PART-03,,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/PurposeOfAssistance,,,Oct-16-2017
SL_03_PZ_RELAWITHORGA,Relationship with organization,PZ,SCHED-L-PART-03,SCHED-L,PART-03,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/RelationshipWithOrganization,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_03_PZ_TYPEOFASASSI,Type of assistance,PZ,SCHED-L-PART-03,SCHED-L,PART-03,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIII/TypeOfAssistance,2009v1.10; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_AMOUOFTRTRAN,Amount of transaction,PZ,SCHED-L-PART-04,SCHED-L,PART-04,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/AmountOfTransaction,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_DESCOFTRTRAN,Description of transaction,PZ,SCHED-L-PART-04,SCHED-L,PART-04,ShortExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/DescriptionOfTransaction,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_NOIPNBBNLINE1,Name Business - BusinessNameLine1,PZ,SCHED-L-PART-04,SCHED-L,PART-04,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/NameOfInterestedPerson/NameBusiness/BusinessNameLine1,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_NOIPNBBNLINE2,Name Business - BusinessNameLine2,PZ,SCHED-L-PART-04,SCHED-L,PART-04,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/NameOfInterestedPerson/NameBusiness/BusinessNameLine2,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_NAOFINPENAPE,Name Of Interested Person - Name - Person,PZ,SCHED-L-PART-04,SCHED-L,PART-04,PersonNameType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/NameOfInterestedPerson/NamePerson,2008v1.0,,Oct-16-2017
SL_04_PZ_RELATIONSHIP,Relationship with organization,PZ,SCHED-L-PART-04,SCHED-L,PART-04,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/Relationship,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_04_PZ_SHAROFREREVE,Sharing of revenues?,PZ,SCHED-L-PART-04,SCHED-L,PART-04,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartIV/SharingOfRevenues,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_05_PZ_EXPLANATIONX,Form990 Schedule LPart V - Explanation,PZ,SCHED-L-PART-05,SCHED-L,PART-05,ExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartV/Explanation,2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_05_PZ_IDENTIFIERDE,Form990 Schedule LPart V - Identifier,PZ,SCHED-L-PART-05,SCHED-L,PART-05,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartV/Identifier,2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_05_PZ_RETURNREFERE,Return reference,PZ,SCHED-L-PART-05,SCHED-L,PART-05,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/Form990ScheduleLPartV/ReturnReference,2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_03_PZ_GABIPAPURPOS,Purpose of assistance,PZ,SCHED-L-PART-03,SCHED-L,PART-03,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/AssistancePurposeTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GABIPBNBNLIN1,Business Name - BusinessNameLine1,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,,Oct-16-2017
SL_03_PZ_GABIPBNBNLIN1,Business Name - BusinessNameLine1Txt,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GABIPBNBNLIN2,Business Name - BusinessNameLine2,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,,Oct-16-2017
SL_03_PZ_GABIPBNBNLIN2,Business Name - BusinessNameLine2Txt,PZ,SCHED-L-PART-03,SCHED-L,PART-03,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GABIPCGRANT,Amount of grant,PZ,SCHED-L-PART-03,SCHED-L,PART-03,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/CashGrantAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GRASBNINPRPE,Name of interested person - Person,PZ,SCHED-L-PART-03,SCHED-L,PART-03,PersonNameType,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/PersonNm,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GABIPRWORG,Relationship with organization,PZ,SCHED-L-PART-03,SCHED-L,PART-03,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/RelationshipWithOrgTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_03_PZ_GABIPTOASSIS,Type of assistance,PZ,SCHED-L-PART-03,SCHED-L,PART-03,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/TypeOfAssistanceTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPBDUE,Loans Btwn Org Interested Prsn Grp - Balance due,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BalanceDueAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPBOCAIND,Approved by board?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BoardOrCommitteeApprovalInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPBNBNLIN1,Business Name - BusinessNameLine1,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,,Oct-16-2017
SL_02_PZ_LBOIPBNBNLIN1,Business Name - BusinessNameLine1Txt,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPBNBNLIN2,Business Name - BusinessNameLine2,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,,Oct-16-2017
SL_02_PZ_LBOIPBNBNLIN2,Business Name - BusinessNameLine2Txt,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPDIND,Loans Btwn Org Interested Prsn Grp - Default?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/DefaultInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPLFOIND,Loan from organization?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanFromOrganizationInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPLPURPOS,Purpose of loan,PZ,SCHED-L-PART-02,SCHED-L,PART-02,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanPurposeTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPLTOIND,Loan to organization?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanToOrganizationInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPOPRINCI,Original principal amount,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/OriginalPrincipalAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LOBTORINPRPE,Loans Btwn Org Interested Prsn Grp - Name - Person,PZ,SCHED-L-PART-02,SCHED-L,PART-02,PersonNameType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/PersonNm,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPRWORG,Relationship with organization,PZ,SCHED-L-PART-02,SCHED-L,PART-02,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/RelationshipWithOrgTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LBOIPWAIND,Written agreement?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/WrittenAgreementInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_LOTAAPBYBOOA,Approved by board?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/ApprovedByBoard,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOATABBALDUE,Loan Table - Balance due,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/BalanceDue,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOANTABLDEFA,Loan Table - Default?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/Default,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOTALOFRORRG,Loan from organization?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/LoanFromOrganization,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOTALOTOORRG,Loan to organization?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/LoanToOrganization,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LTNBBNLINE11,Name Business - BusinessNameLine1,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/NameBusiness/BusinessNameLine1,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LTNBBNLINE22,Name Business - BusinessNameLine2,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/NameBusiness/BusinessNameLine2,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOATABNAMPER,Loan Table - Name - Person,PZ,SCHED-L-PART-02,SCHED-L,PART-02,PersonNameType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/NamePerson,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
