xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,form,version,part,line_number,scope,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/StatesWhereCopyOfReturnIsFiled,F9_06_PZ_STATESFILED,F9_06_DISCLOSURE_REQ_STATES,27,States where return filed,[StatesWhereCopyOfReturnIsFiled] Part VI Section C Line 17,F990-PC-PART-06-SECTION-C-LINE-17,F990-PC,F990,PC,PART-06,Line 17,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/StatesWhereCopyOfReturnIsFldCd,F9_06_PZ_STATESFILED,F9_06_DISCLOSURE_REQ_STATES,27,States where return filed,[StatesWhereCopyOfReturnIsFldCd] Part VI Section C Line 17,F990-PC-PART-06-SECTION-C-LINE-17,F990-PC,F990,PC,PART-06,Line 17,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFiled,F9_06_PZ_STATESFILED,F9_06_DISCLOSURE_REQ_STATES,27,States where return filed,[StatesWhereCopyOfReturnIsFiled] Part V Line 41,F990-EZ-PART-05-LINE-41,F990-EZ,F990,EZ,PART-06,Line 41,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFldCd,F9_06_PZ_STATESFILED,F9_06_DISCLOSURE_REQ_STATES,27,States where return filed,[StatesWhereCopyOfReturnIsFldCd] Part V Line 41,F990-EZ-PART-05-LINE-41,F990-EZ,F990,EZ,PART-05,Line 41,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/MaterialDiversionOrMisuse,F9_06_PC_DIVERTASS,F9_06_MGMT_ASSET_DIVERSION_X,28,Organization became aware of significant diversion of assets?,[MaterialDiversionOrMisuse] Part VI Section A Line 5,F990-PC-PART-06-SECTION-A-LINE-05,F990-PC,F990,PC,PART-06,Section A Line 5,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd,F9_06_PC_DIVERTASS,F9_06_MGMT_ASSET_DIVERSION_X,28,Organization became aware of significant diversion of assets?,[MaterialDiversionOrMisuseInd] Part VI Section A Line 5,F990-PC-PART-06-SECTION-A-LINE-05,F990-PC,F990,PC,PART-06,Section A Line 5,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ChangesToOrganizingDocs,F9_06_PC_CHNGDOCS,F9_06_MGMT_CHANGE_GVRN_DOC_X,28,Organization made significant changes to organizing docs since last 990?,[ChangesToOrganizingDocs] Part VI Section A Line 4,F990-PC-PART-06-SECTION-A-LINE-04,F990-PC,F990,PC,PART-06,Section A Line 4,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd,F9_06_PC_CHNGDOCS,F9_06_MGMT_CHANGE_GVRN_DOC_X,28,Organization made significant changes to organizing docs since last 990?,[ChangeToOrgDocumentsInd] Part VI Section A Line 4,F990-PC-PART-06-SECTION-A-LINE-04,F990-PC,F990,PC,PART-06,Section A Line 4,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/ChgMadeToOrgnzngDocNotRptInd,,F9_06_MGMT_CHANGE_GVRN_DOC_X,,,,,F990-EZ,F990,EZ,PART-05,Line 34,PZ,,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2014v6.0,,,,,
/Return/ReturnData/IRS990EZ/MadeChangesToOrgnzngEtcDoc,F9_06_PZ_MACHTOORETDO,F9_06_MGMT_CHANGE_GVRN_DOC_X,28,Were any changes made in the organizing or governing documents but not reported to the IRS?,[MadeChangesToOrgnzngEtcDoc] Part V Line 34,F990-EZ-PART-05-LINE-34,F990-EZ,F990,EZ,PART-05,Line 34,PZ,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd,F9_06_PC_DECSUBAPPROV,F9_06_MGMT_DECISIONS_SUBJ_TO_APPROV_X,37,Governance decisions subject to approval by others outside governing body?,[DecisionsSubjectToApprovaInd] Part VI Section A Line 7b,F990-PC-PART-06-SECTION-A-LINE-07B,F990-PC,F990,PC,PART-06,Line 7b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/DecisionsSubjectToApproval,F9_06_PC_DECSUBAPPROV,F9_06_MGMT_DECISIONS_SUBJ_TO_APPROV_X,37,Governance decisions subject to approval by others outside governing body?,[DecisionsSubjectToApproval] Part VI Section A Line 7b,F990-PC-PART-06-SECTION-A-LINE-07B,F990-PC,F990,PC,PART-06,Line 7b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DelegationOfManagementDuties,F9_06_PC_DELMAJDUTY,F9_06_MGMT_DELEGATE_CONTROL_X,29,Delegation of management duties?,[DelegationOfManagementDuties] Part VI Section A Line 3,F990-PC-PART-06-SECTION-A-LINE-03,F990-PC,F990,PC,PART-06,Section A Line 3,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd,F9_06_PC_DELMAJDUTY,F9_06_MGMT_DELEGATE_CONTROL_X,29,Delegation of management duties?,[DelegationOfMgmtDutiesInd] Part VI Section A Line 3,F990-PC-PART-06-SECTION-A-LINE-03,F990-PC,F990,PC,PART-06,Section A Line 3,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/MinutesOfCommittees,F9_06_PC_MINCOMM,F9_06_MGMT_DOC_MEETING_COMMITTEE_X,34,Organization documents inutes of committees acting on behalf of governing body?,[MinutesOfCommittees] Part VI Section A Line 8b,F990-PC-PART-06-SECTION-A-LINE-08B,F990-PC,F990,PC,PART-06,Section A Line 8b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MinutesOfCommitteesInd,F9_06_PC_MINCOMM,F9_06_MGMT_DOC_MEETING_COMMITTEE_X,34,Organization documents inutes of committees acting on behalf of governing body?,[MinutesOfCommitteesInd] Part VI Section A Line 8b,F990-PC-PART-06-SECTION-A-LINE-08B,F990-PC,F990,PC,PART-06,Section A Line 8b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/MinutesOfGoverningBody,F9_06_PC_MINGOVBODY,F9_06_MGMT_DOC_MEETING_GVRN_BODY_X,34,Organization documents minutes of governing body?,[MinutesOfGoverningBody] Part VI Section A Line 8a,F990-PC-PART-06-SECTION-A-LINE-08A,F990-PC,F990,PC,PART-06,Section A Line 8a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MinutesOfGoverningBodyInd,F9_06_PC_MINGOVBODY,F9_06_MGMT_DOC_MEETING_GVRN_BODY_X,34,Organization documents minutes of governing body?,[MinutesOfGoverningBodyInd] Part VI Section A Line 8a,F990-PC-PART-06-SECTION-A-LINE-08A,F990-PC,F990,PC,PART-06,Section A Line 8a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/OfficerMailingAddress,F9_06_PC_OFFMAILADDR,F9_06_MGMT_DTK_OTHER_MAILING_ADDR_X,35,"Any officer, director, trustee or key employee who cannot be reached at organization's mailing address?",[OfficerMailingAddress] Part VI Section A Line 9,F990-PC-PART-06-SECTION-A-LINE-09,F990-PC,F990,PC,PART-06,Section A Line 9,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OfficerMailingAddressInd,F9_06_PC_OFFMAILADDR,F9_06_MGMT_DTK_OTHER_MAILING_ADDR_X,35,"Any officer, director, trustee or key employee who cannot be reached at organization's mailing address?",[OfficerMailingAddressInd] Part VI Section A Line 9,F990-PC-PART-06-SECTION-A-LINE-09,F990-PC,F990,PC,PART-06,Section A Line 9,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/FamilyOrBusinessRelationship,F9_06_PC_FAMBUSRLTN,F9_06_MGMT_DTK_RELATION_W_DTK_X,31,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",[FamilyOrBusinessRelationship] Part VI Section A Line 2,F990-PC-PART-06-SECTION-A-LINE-02,F990-PC,F990,PC,PART-06,Section A Line 2,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd,F9_06_PC_FAMBUSRLTN,F9_06_MGMT_DTK_RELATION_W_DTK_X,31,"Officer, director, trustee, or key employee has family or business relationship with other officer, directore, trustee, or key employee?",[FamilyOrBusinessRlnInd] Part VI Section A Line 2,F990-PC-PART-06-SECTION-A-LINE-02,F990-PC,F990,PC,PART-06,Section A Line 2,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/MembersOrStockholders,F9_06_PC_MEMSTCKHLDR,F9_06_MGMT_MEMB_OR_STCKHLDR_X,29,Organization has members or stockholders?,[MembersOrStockholders] Part VI Section A Line 6,F990-PC-PART-06-SECTION-A-LINE-06,F990-PC,F990,PC,PART-06,Section A Line 6,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/MembersOrStockholdersInd,F9_06_PC_MEMSTCKHLDR,F9_06_MGMT_MEMB_OR_STCKHLDR_X,29,Organization has members or stockholders?,[MembersOrStockholdersInd] Part VI Section A Line 6,F990-PC-PART-06-SECTION-A-LINE-06,F990-PC,F990,PC,PART-06,Section A Line 6,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/IndependentVotingMemberCnt,F9_06_PC_VOTINGMEMIND,F9_06_MGMT_NUM_INDEP_VOTING_MEMB,32,Number of independent voting members,[IndependentVotingMemberCnt] Part VI Section A Line 1b,F990-PC-PART-06-SECTION-A-LINE-01B,F990-PC,F990,PC,PART-06,Section A Line 1b,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NumberIndependentVotingMembers,F9_06_PC_VOTINGMEMIND,F9_06_MGMT_NUM_INDEP_VOTING_MEMB,32,Number of independent voting members,[NumberIndependentVotingMembers] Part VI Section A Line 1b,F990-PC-PART-06-SECTION-A-LINE-01B,F990-PC,F990,PC,PART-06,Section A Line 1b,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GoverningBodyVotingMembersCnt,F9_06_PC_VOTINGMEM,F9_06_MGMT_NUM_VOTING_MEMB,26,Number of voting governing body members,[GoverningBodyVotingMembersCnt] Part VI Section A Line 1a,F990-PC-PART-06-SECTION-A-LINE-01A,F990-PC,F990,PC,PART-06,Section A Line 1a,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NbrVotingGoverningBodyMembers,F9_06_PC_VOTINGMEM,F9_06_MGMT_NUM_VOTING_MEMB,26,Number of voting governing body members,[NbrVotingGoverningBodyMembers] Part VI Section A Line 1a,F990-PC-PART-06-SECTION-A-LINE-01A,F990-PC,F990,PC,PART-06,Section A Line 1a,PC,CountType,numeric,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ElectionOfBoardMembers,F9_06_PC_MEMAPPTELCT,F9_06_MGMT_PERSON_POWER_TO_ELECT_X,34,Organization has persons who had power to elect or appoint board members?,[ElectionOfBoardMembers] Part VI Section A Line 7a,F990-PC-PART-06-SECTION-A-LINE-07A,F990-PC,F990,PC,PART-06,Section A Line 7a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ElectionOfBoardMembersInd,F9_06_PC_MEMAPPTELCT,F9_06_MGMT_PERSON_POWER_TO_ELECT_X,34,Organization has persons who had power to elect or appoint board members?,[ElectionOfBoardMembersInd] Part VI Section A Line 7a,F990-PC-PART-06-SECTION-A-LINE-07A,F990-PC,F990,PC,PART-06,Section A Line 7a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/CompensationProcessCEO,F9_06_PC_COMPPROCCEO,F9_06_POLICY_CEO_COMP_REVIEW_X,30,Compensation process CEO?,[CompensationProcessCEO] Part VI Section B Line 15a,F990-PC-PART-06-SECTION-B-LINE-15A,F990-PC,F990,PC,PART-06,Line 15a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/CompensationProcessCEOInd,F9_06_PC_COMPPROCCEO,F9_06_POLICY_CEO_COMP_REVIEW_X,30,Compensation process CEO?,[CompensationProcessCEOInd] Part VI Section B Line 15a,F990-PC-PART-06-SECTION-B-LINE-15A,F990-PC,F990,PC,PART-06,Line 15a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/PoliciesReferenceChapters,F9_06_PC_WRITCHPTR,F9_06_POLICY_CHPTR_AFFIL_DOC_POLICY_X,37,"Does the organization have written policies to govern activites of chapters, affiliates, and branches?",[PoliciesReferenceChapters] Part VI Section B Line 10b,F990-PC-PART-06-SECTION-B-LINE-10B,F990-PC,F990,PC,PART-06,Section B Line 10b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/PoliciesReferenceChaptersInd,F9_06_PC_WRITCHPTR,F9_06_POLICY_CHPTR_AFFIL_DOC_POLICY_X,37,"Does the organization have written policies to govern activites of chapters, affiliates, and branches?",[PoliciesReferenceChaptersInd] Part VI Section B Line 10b,F990-PC-PART-06-SECTION-B-LINE-10B,F990-PC,F990,PC,PART-06,Section B Line 10b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/LocalChapters,F9_06_PC_LOCALCHPTR,F9_06_POLICY_CHPTR_AFFIL_X,26,"Did the organization have local chapters, branches, or affiliates?",[LocalChapters] Part VI Section B Line 10a,F990-PC-PART-06-SECTION-B-LINE-10A,F990-PC,F990,PC,PART-06,Section B Line 10a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/LocalChaptersInd,F9_06_PC_LOCALCHPTR,F9_06_POLICY_CHPTR_AFFIL_X,26,"Did the organization have local chapters, branches, or affiliates?",[LocalChaptersInd] Part VI Section B Line 10a,F990-PC-PART-06-SECTION-B-LINE-10A,F990-PC,F990,PC,PART-06,Section B Line 10a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AnnualDisclosureCoveredPersons,F9_06_PC_DISCLOSEINT,F9_06_POLICY_COI_DTK__DISCLOSURE_X,34,Annual disclosure of interests by covered persons?,[AnnualDisclosureCoveredPersons] Part VI Section B Line 12b,F990-PC-PART-06-SECTION-B-LINE-12B,F990-PC,F990,PC,PART-06,Section B Line 12b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/AnnualDisclosureCoveredPrsnInd,F9_06_PC_DISCLOSEINT,F9_06_POLICY_COI_DTK__DISCLOSURE_X,34,Annual disclosure of interests by covered persons?,[AnnualDisclosureCoveredPrsnInd] Part VI Section B Line 12b,F990-PC-PART-06-SECTION-B-LINE-12B,F990-PC,F990,PC,PART-06,Section B Line 12b,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/RegularMonitoringEnforcement,F9_06_PC_MONITORCOMPL,F9_06_POLICY_COI_POLICY_COMPLY_X,32,Regular monitoring and enforcement of conflict of interest policy?,[RegularMonitoringEnforcement] Part VI Section B Line 12c,F990-PC-PART-06-SECTION-B-LINE-12C,F990-PC,F990,PC,PART-06,Section B Line 12c,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/RegularMonitoringEnfrcInd,F9_06_PC_MONITORCOMPL,F9_06_POLICY_COI_POLICY_COMPLY_X,32,Regular monitoring and enforcement of conflict of interest policy?,[RegularMonitoringEnfrcInd] Part VI Section B Line 12c,F990-PC-PART-06-SECTION-B-LINE-12C,F990-PC,F990,PC,PART-06,Section B Line 12c,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/ConflictOfInterestPolicy,F9_06_PC_CONFINTPOL,F9_06_POLICY_COI_POLICY_X,25,Organization have conflict of interest policy?,[ConflictOfInterestPolicy] Part VI Section B Line 12a,F990-PC-PART-06-SECTION-B-LINE-12A,F990-PC,F990,PC,PART-06,Section B Line 12a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ConflictOfInterestPolicyInd,F9_06_PC_CONFINTPOL,F9_06_POLICY_COI_POLICY_X,25,Organization have conflict of interest policy?,[ConflictOfInterestPolicyInd] Part VI Section B Line 12a,F990-PC-PART-06-SECTION-B-LINE-12A,F990-PC,F990,PC,PART-06,Section B Line 12a,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/DocumentRetentionPolicy,F9_06_PC_DOCRTNPOL,F9_06_POLICY_DOC_DESTROY_POLICY_X,33,Organization has written document retention policy?,[DocumentRetentionPolicy] Part VI Section B Line 14,F990-PC-PART-06-SECTION-B-LINE-14,F990-PC,F990,PC,PART-06,Line 14,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/DocumentRetentionPolicyInd,F9_06_PC_DOCRTNPOL,F9_06_POLICY_DOC_DESTROY_POLICY_X,33,Organization has written document retention policy?,[DocumentRetentionPolicyInd] Part VI Section B Line 14,F990-PC-PART-06-SECTION-B-LINE-14,F990-PC,F990,PC,PART-06,Line 14,PC,BooleanType,checkbox,ONE,F9-P06-T00-GOVERNANCE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
