xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,scope,part,line_number,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/SavingsAndTempCashInvstGrp/EOYAmt,F9_10_PC_SAVINGINVESTING,F9_10_ASSETS_SAVINGS_EOY,24,"Savings and temporary cash investments, end of year",[SavingsAndTempCashInvstGrp] Part X Line 2; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-02-EOY,F990-PC,PC,PART-10,Line 02 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/SavingsAndTempCashInvestments/EOY,F9_10_PC_STCIEOY,F9_10_ASSETS_SAVINGS_EOY,24,Ending of year,,F990-PC-PART-10-LINE-02-EOY,F990-PC,PC,PART-10,Line 02 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalAssetsGrp/BOYAmt,F9_10_PZ_TOASBOOYY,F9_10_ASSETS_TOT_BOY,20,Total assets; beginning of year,,F990-EZ-PART-02-LINE-25-BOY,F990-EZ,PZ,PART-10,Line 25 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/Form990TotalAssetsGrp/BOYAmt,F9_10_PZ_TOTALASSETSBOY,F9_10_ASSETS_TOT_BOY,20,"Total assets, beginning of year",[Form990TotalAssetsGrp] Part II Line 25; [BOYAmt] Part II - Column (A),F990-EZ-PART-02-LINE-25-BOY,F990-EZ,PZ,PART-10,Line 25 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalAssets/BOY,F9_10_PZ_TOTALASSETSBOY,F9_10_ASSETS_TOT_BOY,20,"Total assets, beginning of year",[TotalAssets] Part II Line 25; [BOY] Part II - Column (A),F990-EZ-PART-02-LINE-25-BOY,F990-EZ,PZ,PART-10,Line 25 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalAssets/BOY,F9_10_PC_TOASBOOYY,F9_10_ASSETS_TOT_BOY,20,Beginnning of year,,F990-PC-PART-10-LINE-16-BOY,F990-PC,PZ,PART-10,Line 16 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalAssets/BOY,F9_10_PZ_TOTALASSETSBOY,F9_10_ASSETS_TOT_BOY,20,"Total assets, beginning of year",[TotalAssets] Part X Line 16; [BOY] Part X Column (A),F990-PC-PART-10-LINE-16-BOY,F990-PC,PZ,PART-10,Line 16 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalAssetsGrp/BOYAmt,F9_10_PZ_TOTALASSETSBOY,F9_10_ASSETS_TOT_BOY,20,"Total assets, beginning of year",[TotalAssetsGrp] Part X Line 16; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-16-BOY,F990-PC,PZ,PART-10,Line 16 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalAssetsGrp/EOYAmt,F9_10_PZ_TOASEOOYY,F9_10_ASSETS_TOT_EOY,20,Total assets; end of year,,F990-EZ-PART-02-LINE-25-EOY,F990-EZ,PZ,PART-10,Line 25 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/Form990TotalAssetsGrp/EOYAmt,F9_10_PZ_TOTALASSETSEOY,F9_10_ASSETS_TOT_EOY,20,"Total assets, end of year",[Form990TotalAssetsGrp] Part II Line 25; [EOYAmt] Part II - Column (B),F990-EZ-PART-02-LINE-25-EOY,F990-EZ,PZ,PART-10,Line 25 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalAssets/EOY,F9_10_PZ_TOTALASSETSEOY,F9_10_ASSETS_TOT_EOY,20,"Total assets, end of year",[TotalAssets] Part II Line 25; [EOY] Part II - Column (B),F990-EZ-PART-02-LINE-25-EOY,F990-EZ,PZ,PART-10,Line 25 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalAssets/EOY,F9_10_PC_TOASEOOYY,F9_10_ASSETS_TOT_EOY,20,Ending of year,,F990-PC-PART-10-LINE-16-EOY,F990-PC,PZ,PART-10,Line 16 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalAssets/EOY,F9_10_PZ_TOTALASSETSEOY,F9_10_ASSETS_TOT_EOY,20,"Total assets, end of year",[TotalAssets] Part X Line 16; [EOY] Part X Column (B),F990-PC-PART-10-LINE-16-EOY,F990-PC,PZ,PART-10,Line 16 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt,F9_10_PZ_TOTALASSETSEOY,F9_10_ASSETS_TOT_EOY,20,"Total assets, end of year",[TotalAssetsGrp] Part X Line 16; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-16-EOY,F990-PC,PZ,PART-10,Line 16 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/LandAndBuildings/BOY,F9_10_PZ_NETLANDBUILDBOY,F9_10_LAND_BLDG_BOY,19,"Net value including lands, buildings, and equipment, beginning of year",[LandAndBuildings] Part II Line 23; [BOY] Part II - Column (A),F990-EZ-PART-02-LINE-23-BOY,F990-EZ,EZ,PART-10,Line 23 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/LandAndBuildingsGrp/BOYAmt,F9_10_PZ_NETLANDBUILDBOY,F9_10_LAND_BLDG_BOY,19,"Net value including lands, buildings, and equipment, beginning of year",[LandAndBuildingsGrp] Part II Line 23; [BOYAmt] Part II - Column (A),F990-EZ-PART-02-LINE-23-BOY,F990-EZ,EZ,PART-10,Line 23 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/LandAndBuildings/EOY,F9_10_PZ_NETLANDBUILDEOY,F9_10_LAND_BLDG_EOY,19,"Net value including lands, buildings, and equipment, end of year",[LandAndBuildings] Part II Line 23; [EOY] Part II - Column (B),F990-EZ-PART-02-LINE-23-EOY,F990-EZ,EZ,PART-10,Line 23 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/LandAndBuildingsGrp/EOYAmt,F9_10_PZ_NETLANDBUILDEOY,F9_10_LAND_BLDG_EOY,19,"Net value including lands, buildings, and equipment, end of year",[LandAndBuildingsGrp] Part II Line 23; [EOYAmt] Part II - Column (B),F990-EZ-PART-02-LINE-23-EOY,F990-EZ,EZ,PART-10,Line 23 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AccountsPayableAccrExpnssGrp/BOYAmt,F9_10_PC_ACCTSPAYABLEBOY,F9_10_LIAB_ACC_PAYABLE_BOY,26,"Accounts payable and accrued expenses, beginning of year",[AccountsPayableAccrExpnssGrp] Part X Line 17; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-17-BOY,F990-PC,PC,PART-10,Line 17 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AccountsPayableAccruedExpenses/BOY,F9_10_PC_ACCTSPAYABLEBOY,F9_10_LIAB_ACC_PAYABLE_BOY,26,"Accounts payable and accrued expenses, beginning of year",[AccountsPayableAccruedExpenses] Part X Line 17; [BOY] Part X Column (A),F990-PC-PART-10-LINE-17-BOY,F990-PC,PC,PART-10,Line 17 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/AccountsPayableAccruedExpenses/BOY,F9_10_PC_APAEBOY,F9_10_LIAB_ACC_PAYABLE_BOY,26,Beginnning of year,,F990-PC-PART-10-LINE-17-BOY,F990-PC,PC,PART-10,Line 17 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/AccountsPayableAccrExpnssGrp/EOYAmt,F9_10_PC_ACCTSPAYABLEEOY,F9_10_LIAB_ACC_PAYABLE_EOY,26,"Accounts payable and accrued expenses, end of year",[AccountsPayableAccrExpnssGrp] Part X Line 17; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-17-EOY,F990-PC,PC,PART-10,Line 17 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/AccountsPayableAccruedExpenses/EOY,F9_10_PC_ACCTSPAYABLEEOY,F9_10_LIAB_ACC_PAYABLE_EOY,26,"Accounts payable and accrued expenses, end of year",[AccountsPayableAccruedExpenses] Part X Line 17; [EOY] Part X Column (B),F990-PC-PART-10-LINE-17-EOY,F990-PC,PC,PART-10,Line 17 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/AccountsPayableAccruedExpenses/EOY,F9_10_PC_APAEEOY,F9_10_LIAB_ACC_PAYABLE_EOY,26,Ending of year,,F990-PC-PART-10-LINE-17-EOY,F990-PC,PC,PART-10,Line 17 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TaxExemptBondLiabilities/BOY,F9_10_PC_BONDLIABILITYBOY,F9_10_LIAB_BOND_TAX_EXEMPT_BOY,30,"Tax-exempt bond liabilities, beginning of year",[TaxExemptBondLiabilities] Part X Line 20; [BOY] Part X Column (A),F990-PC-PART-10-LINE-20-BOY,F990-PC,PC,PART-10,Line 20 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TaxExemptBondLiabilitiesGrp/BOYAmt,F9_10_PC_BONDLIABILITYBOY,F9_10_LIAB_BOND_TAX_EXEMPT_BOY,30,"Tax-exempt bond liabilities, beginning of year",[TaxExemptBondLiabilitiesGrp] Part X Line 20; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-20-BOY,F990-PC,PC,PART-10,Line 20 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TaxExemptBondLiabilities/BOY,F9_10_PC_TEBLBOY,F9_10_LIAB_BOND_TAX_EXEMPT_BOY,30,Beginnning of year,,F990-PC-PART-10-LINE-20-BOY,F990-PC,PC,PART-10,Line 20 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TaxExemptBondLiabilities/EOY,F9_10_PC_BONDLIABILITYEOY,F9_10_LIAB_BOND_TAX_EXEMPT_EOY,30,"Tax-exempt bond liabilities, end of year",[TaxExemptBondLiabilities] Part X Line 20; [EOY] Part X Column (B),F990-PC-PART-10-LINE-20-EOY,F990-PC,PC,PART-10,Line 20 EOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TaxExemptBondLiabilitiesGrp/EOYAmt,F9_10_PC_BONDLIABILITYEOY,F9_10_LIAB_BOND_TAX_EXEMPT_EOY,30,"Tax-exempt bond liabilities, end of year",[TaxExemptBondLiabilitiesGrp] Part X Line 20; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-20-EOY,F990-PC,PC,PART-10,Line 20 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TaxExemptBondLiabilities/EOY,F9_10_PC_TEBLEOY,F9_10_LIAB_BOND_TAX_EXEMPT_EOY,30,Ending of year,,F990-PC-PART-10-LINE-20-EOY,F990-PC,PC,PART-10,Line 20 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/EscrowAccountLiability/BOY,F9_10_PC_ESACLIBOOYY,F9_10_LIAB_ESCROW_BOY,21,Beginnning of year,,F990-PC-PART-10-LINE-21-BOY,F990-PC,PC,PART-10,Line 21 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/EscrowAccountLiability/BOY,F9_10_PC_ESCROWLIABILBOY,F9_10_LIAB_ESCROW_BOY,21,"Escrow or custodial account liability, beginning of year",[EscrowAccountLiability] Part X Line 21; [BOY] Part X Column (A),F990-PC-PART-10-LINE-21-BOY,F990-PC,PC,PART-10,Line 21 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/BOYAmt,F9_10_PC_ESCROWLIABILBOY,F9_10_LIAB_ESCROW_BOY,21,"Escrow or custodial account liability, beginning of year",[EscrowAccountLiabilityGrp] Part X Line 21; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-21-BOY,F990-PC,PC,PART-10,Line 21 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/EscrowAccountLiability/EOY,F9_10_PC_ESACLIEOOYY,F9_10_LIAB_ESCROW_EOY,21,Ending of year,,F990-PC-PART-10-LINE-21-EOY,F990-PC,PC,PART-10,Line 21 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/EscrowAccountLiability/EOY,F9_10_PC_ESCROWLIABILEOY,F9_10_LIAB_ESCROW_EOY,21,"Escrow or custodial account liability, end of year",[EscrowAccountLiability] Part X Line 21; [EOY] Part X Column (B),F990-PC-PART-10-LINE-21-EOY,F990-PC,PC,PART-10,Line 21 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/EOYAmt,F9_10_PC_ESCROWLIABILEOY,F9_10_LIAB_ESCROW_EOY,21,"Escrow or custodial account liability, end of year",[EscrowAccountLiabilityGrp] Part X Line 21; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-21-EOY,F990-PC,PC,PART-10,Line 21 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/GrantsPayable/BOY,F9_10_PC_GRANTSPAYABLEBOY,F9_10_LIAB_GRANTS_PAYABLE_BOY,29,"Grants payable, beginning of year",[GrantsPayable] Part X Line 18; [BOY] Part X Column (A),F990-PC-PART-10-LINE-18-BOY,F990-PC,PC,PART-10,Line 18 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GrantsPayableGrp/BOYAmt,F9_10_PC_GRANTSPAYABLEBOY,F9_10_LIAB_GRANTS_PAYABLE_BOY,29,"Grants payable, beginning of year",[GrantsPayableGrp] Part X Line 18; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-18-BOY,F990-PC,PC,PART-10,Line 18 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/GrantsPayable/BOY,F9_10_PC_GRPABOOYY,F9_10_LIAB_GRANTS_PAYABLE_BOY,29,Beginnning of year,,F990-PC-PART-10-LINE-18-BOY,F990-PC,PC,PART-10,Line 18 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/GrantsPayable/EOY,F9_10_PC_GRANTSPAYABLEEOY,F9_10_LIAB_GRANTS_PAYABLE_EOY,29,"Grants payable, end of year",[GrantsPayable] Part X Line 18; [EOY] Part X Column (B),F990-PC-PART-10-LINE-18-EOY,F990-PC,PC,PART-10,Line 18 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GrantsPayableGrp/EOYAmt,F9_10_PC_GRANTSPAYABLEEOY,F9_10_LIAB_GRANTS_PAYABLE_EOY,29,"Grants payable, end of year",[GrantsPayableGrp] Part X Line 18; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-18-EOY,F990-PC,PC,PART-10,Line 18 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/GrantsPayable/EOY,F9_10_PC_GRPAEOOYY,F9_10_LIAB_GRANTS_PAYABLE_EOY,29,Ending of year,,F990-PC-PART-10-LINE-18-EOY,F990-PC,PC,PART-10,Line 18 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/LoansFromOfficersDirectors/BOY,F9_10_PC_LFODBOY,F9_10_LIAB_LOANS_OFF_BOY,24,Beginnning of year,,F990-PC-PART-10-LINE-22-BOY,F990-PC,PC,PART-10,Line 22 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/LoansFromOfficersDirectors/BOY,F9_10_PC_LOANFROMOFFICBOY,F9_10_LIAB_LOANS_OFF_BOY,24,"Loans and other receivables from officers, beginning of year",[LoansFromOfficersDirectors] Part X Line 22; [BOY] Part X Column (A),F990-PC-PART-10-LINE-22-BOY,F990-PC,PC,PART-10,Line 22 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/LoansFromOfficersDirectorsGrp/BOYAmt,F9_10_PC_LOANFROMOFFICBOY,F9_10_LIAB_LOANS_OFF_BOY,24,"Loans and other receivables from officers, beginning of year",[LoansFromOfficersDirectorsGrp] Part X Line 22; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-22-BOY,F990-PC,PC,PART-10,Line 22 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/LoansFromOfficersDirectors/EOY,F9_10_PC_LFODEOY,F9_10_LIAB_LOANS_OFF_EOY,24,Ending of year,,F990-PC-PART-10-LINE-22-EOY,F990-PC,PC,PART-10,Line 22 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/LoansFromOfficersDirectors/EOY,F9_10_PC_LOANFROMOFFICEOY,F9_10_LIAB_LOANS_OFF_EOY,24,"Loans and other receivables from officers, end of year",[LoansFromOfficersDirectors] Part X Line 22; [EOY] Part X Column (B),F990-PC-PART-10-LINE-22-EOY,F990-PC,PC,PART-10,Line 22 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/LoansFromOfficersDirectorsGrp/EOYAmt,F9_10_PC_LOANFROMOFFICEOY,F9_10_LIAB_LOANS_OFF_EOY,24,"Loans and other receivables from officers, end of year",[LoansFromOfficersDirectorsGrp] Part X Line 22; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-22-EOY,F990-PC,PC,PART-10,Line 22 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/MortNotesPyblSecuredInvestProp/BOY,F9_10_PC_MNPSIPBOY,F9_10_LIAB_MORTG_NOTES_BOY,26,Beginnning of year,,F990-PC-PART-10-LINE-23-BOY,F990-PC,PC,PART-10,Line 23 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/MortgNotesPyblScrdInvstPropGrp/BOYAmt,F9_10_PC_SECUREMORTBOY,F9_10_LIAB_MORTG_NOTES_BOY,26,"Secured mortgages and notes payable, beginning of year",[MortgNotesPyblScrdInvstPropGrp] Part X Line 23; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-23-BOY,F990-PC,PC,PART-10,Line 23 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
